-370.0	-2.8573909472141814E8
-368.55233853006683	5.060582149008595E9
-367.1046770601336	-5.688239922338848E9
-365.65701559020044	3.257356542129045E9
-364.2093541202673	-1.0026685474496769E10
-362.76169265033406	2.5173379381509476E9
-361.3140311804009	-9.826031768116615E9
-359.8663697104677	-9.411130720177464E9
-358.4187082405345	-8.993042406132824E9
-356.97104677060133	-2.5708526170555353E9
-355.52338530066817	-1.2342054361026964E9
-354.07572383073494	-4.0741533859704227E9
-352.6280623608018	-1.8368292997870884E9
-351.1804008908686	-4.621791546756188E9
-349.7327394209354	-7.691585442035955E9
-348.2850779510022	-6.10261640001573E9
-346.83741648106906	-2.542190853084025E9
-345.38975501113583	-4.0387079439030952E9
-343.94209354120267	-3.8949576524889355E9
-342.4944320712695	-8.3430447339688835E9
-341.0467706013363	-4.283523159981135E9
-339.5991091314031	2.887323865907503E9
-338.15144766146994	4.88155821490849E9
-336.7037861915368	3.7293303634477167E9
-335.25612472160356	-1.2847831153858042E9
-333.8084632516704	-7.288092650221819E9
-332.3608017817372	-7.423342320578392E9
-330.913140311804	-3.722348440578153E9
-329.46547884187083	3.593686445026207E7
-328.01781737193767	-4.0960755215457144E9
-326.57015590200444	-4.558845376405007E9
-325.1224944320713	-4.795144128055821E9
-323.6748329621381	3.4265472101377115E9
-322.2271714922049	-2.5612578928102856E9
-320.7795100222717	3.890957702240079E9
-319.33184855233856	-5.069171182364145E9
-317.88418708240533	-4.1480528676299295E9
-316.43652561247217	3.6434043243537817E9
-314.988864142539	4.150079972687746E9
-313.5412026726058	-4.392846978705021E9
-312.0935412026726	3.901329762795576E9
-310.64587973273944	-6.322991450789941E9
-309.1982182628062	-1.373016519301053E9
-307.75055679287306	-4.1908519520468655E9
-306.3028953229399	-3.1378510537686124E9
-304.85523385300667	6.498849599738567E8
-303.4075723830735	-2.039910741945479E9
-301.95991091314033	-1.3411835423047376E8
-300.5122494432071	2.6185127073079824E9
-299.06458797327394	-2.34139387293213E9
-297.6169265033408	2.078021164495577E9
-296.16926503340756	-1.0267579638611351E9
-294.7216035634744	1.4211171657168508E9
-293.2739420935412	-4.851867303754121E9
-291.826280623608	-1.4675622163443828E9
-290.37861915367483	-1.0067121251403455E9
-288.93095768374167	-1.7083049237364376E8
-287.48329621380844	3.304072483709824E8
-286.0356347438753	-1.0688833272998409E9
-284.5879732739421	1.5657652497601576E9
-283.1403118040089	-2.751782175429178E9
-281.6926503340757	7546278.033182502
-280.24498886414256	-1.0125440435739641E9
-278.79732739420933	7.249928938960326E7
-277.34966592427617	-4.554928459770531E9
-275.902004454343	1.5644375559783595E9
-274.4543429844098	-3.252681659510892E9
-273.0066815144766	2.025070027221314E9
-271.55902004454344	9.714632314620019E8
-270.1113585746102	2.459546315346332E9
-268.66369710467706	-7.604621963094656E8
-267.2160356347439	1.654465102425022E8
-265.76837416481067	1.3187955676027634E9
-264.3207126948775	2.0779312038936656E9
-262.87305122494433	-2.3391361828145075E9
-261.4253897550111	-7.191282338211114E8
-259.97772828507794	-7.491425125220774E8
-258.5300668151448	-5.413101123340875E8
-257.08240534521155	1.490862455655781E8
-255.6347438752784	2.0005154049124918E9
-254.18708240534522	-1.829755884938884E9
-252.73942093541203	-2.5411063577039285E9
-251.29175946547883	-1.4822796972471E9
-249.84409799554567	-3.460973803535959E9
-248.39643652561247	1.6870456582180033E9
-246.94877505567928	-8.487337942319541E8
-245.5011135857461	1.065872814067474E9
-244.05345211581292	-3.1337780692720304E9
-242.60579064587972	-1.6181867110188675E8
-241.15812917594656	-8.99874276133644E7
-239.71046770601336	1.2702727766591663E9
-238.26280623608017	5.1749275753134274E8
-236.815144766147	-2.5791770132990875E9
-235.3674832962138	-2.854294470387744E9
-233.9198218262806	1.622001229337493E9
-232.47216035634744	1.2839528503198733E9
-231.02449888641425	9.03236660840653E8
-229.57683741648106	-1.6849004100897684E9
-228.1291759465479	4.3500154771364504E8
-226.6815144766147	7.334675947511615E8
-225.2338530066815	-2.55088150940362E8
-223.78619153674833	5.765380945546817E8
-222.33853006681514	-2.268565198813703E9
-220.89086859688194	8.912795738839598E8
-219.44320712694878	-1.1039770411809263E9
-217.99554565701558	-2.0400145813406713E9
-216.5478841870824	-1.1801334012991416E9
-215.10022271714922	-1.620128610995049E8
-213.65256124721603	-7345982.886771977
-212.20489977728283	-1.0975372902165604E9
-210.75723830734967	1.9237319142766625E8
-209.30957683741647	7.006832058712049E8
-207.86191536748328	5.880224639494363E8
-206.4142538975501	-1.0249981926693969E9
-204.96659242761692	7.124827951260245E7
-203.51893095768375	-1.1665117239873028E9
-202.07126948775056	-5.705040161564404E8
-200.62360801781736	-1.4542097780869346E9
-199.1759465478842	-3.3024226065660465E8
-197.728285077951	-3.24889839074653E8
-196.2806236080178	-1.610415515107836E9
-194.83296213808464	-1.1244949644984868E8
-193.38530066815144	-6.832429882679385E8
-191.93763919821825	-1.083375051796812E9
-190.48997772828508	2.7705940339668655E8
-189.0423162583519	-1.463747721647666E9
-187.5946547884187	-1.0240185617338607E9
-186.14699331848553	-1.2115626235170054E9
-184.69933184855233	4.356899071355331E7
-183.25167037861914	-6.847898813484545E8
-181.80400890868597	-3.4704860311295146E8
-180.35634743875278	-9.19865348649545E8
-178.90868596881958	5.366041629010233E7
-177.46102449888642	-6.182967954627564E8
-176.01336302895322	1.892666700583491E8
-174.56570155902003	6.496719417575381E8
-173.11804008908686	-1.0753304319305344E9
-171.67037861915367	-7.802964600995065E8
-170.22271714922047	-1.5050653925596583E8
-168.7750556792873	-4.988938169645095E8
-167.3273942093541	-9.9429965694344E8
-165.87973273942092	-3.596387049778849E8
-164.43207126948775	3.025364559924707E8
-162.98440979955456	-8.432542654807621E8
-161.5367483296214	-3.9241009350407624E8
-160.0890868596882	-1.882619467400271E8
-158.641425389755	2.4309091065693945E8
-157.19376391982183	-1.9442709688821924E8
-155.74610244988864	2.0442462490287197E8
-154.29844097995544	8.619701451444805E7
-152.85077951002228	-7.045876191764712E8
-151.40311804008908	-3.559313154666263E8
-149.9554565701559	-6.207834376130317E8
-148.50779510022272	3.8789532327767026E8
-147.06013363028953	1.3152159157358325E8
-145.61247216035633	4.2444032425769985E7
-144.16481069042317	-4.9086240137669367E8
-142.71714922048997	2.350065433888817E8
-141.26948775055678	-1.9075329277557984E8
-139.8218262806236	2.3415919299706507E8
-138.37416481069042	-5.804904812522894E8
-136.92650334075722	-5.3626793878629756E8
-135.47884187082406	1.2135629026049343E8
-134.03118040089086	-1.947823607800305E8
-132.58351893095767	7.793019344550815E7
-131.1358574610245	2.8250263601420796E8
-129.6881959910913	-3.013583121901979E8
-128.2405345211581	-8.48248414865127E7
-126.79287305122494	2.5022540834557977E8
-125.34521158129175	-4.313427846167994E8
-123.89755011135856	7.864763231735463E7
-122.44988864142539	-2.2578427691125488E8
-121.0022271714922	-5.401092683587772E7
-119.554565701559	-3.6835008122175646E8
-118.10690423162583	-3.494149136608994E7
-116.65924276169264	2.0496574451058173E8
-115.21158129175944	-9.343165627194023E7
-113.76391982182628	-1.8178577873814946E8
-112.31625835189311	-5.7466097875555515E7
-110.86859688195989	-2.8966915550336957E8
-109.42093541202672	1.593064443843889E8
-107.97327394209356	-2.7999565868228674E7
-106.52561247216033	1.3424406047381663E8
-105.07795100222717	8.294347173734564E7
-103.630289532294	-1.285000768192143E8
-102.18262806236078	3.893557405424614E7
-100.73496659242761	4.180325941425257E7
-99.28730512249444	8.895836425240743E7
-97.83964365256122	1.0994797446458264E8
-96.39198218262806	-1.8309127737663424E8
-94.94432071269489	-2.1120642867239032E7
-93.49665924276167	2.4068486255558126E7
-92.0489977728285	-1.1956051664497018E8
-90.60133630289533	9.12987503821275E7
-89.15367483296211	7321080.522030424
-87.70601336302894	-1.0257835770029335E8
-86.25835189309578	6529506.671141278
-84.81069042316255	882464.6517768018
-83.36302895322939	-4.751870759621698E7
-81.91536748329622	6.5519441921693996E7
-80.467706013363	-9.05992033634351E7
-79.02004454342983	5.439464119809635E7
-77.57238307349667	-1.1951227390303057E7
-76.12472160356344	-5.0618489447591126E7
-74.67706013363028	3.908304857368879E7
-73.22939866369711	-8211361.699265789
-71.78173719376389	-5.606366056771318E7
-70.33407572383072	-2.257679502924129E7
-68.88641425389756	-1.7413685715371363E7
-67.43875278396433	-5.7826049492353156E7
-65.99109131403117	-5.2206513848894E7
-64.543429844098	-2.705099493900037E7
-63.09576837416478	1.9606950379869066E7
-61.64810690423161	1.1344844465221822E7
-60.200445434298445	2.2259789421568524E7
-58.75278396436522	6799342.751414236
-57.305122494432055	2117302.7082506744
-55.85746102449889	-2.7645303520579256E7
-54.409799554565666	1.4482321765838914E7
-52.9621380846325	-5317976.560197961
-51.51447661469933	7436719.136928648
-50.06681514476611	5358232.943449652
-48.619153674832944	-1.2162305067076467E7
-47.17149220489978	4581513.098197303
-45.723830734966555	-4541585.00579562
-44.27616926503339	-4841390.375255699
-42.82850779510022	1410170.7324599223
-41.380846325167056	3951719.1417513057
-39.93318485523383	3234313.876718079
-38.48552338530067	-4097701.84715684
-37.0378619153675	-2071091.6925746426
-35.59020044543428	-7617725.4413879905
-34.14253897550111	177624.29342081724
-32.694877505567945	1177883.2231042583
-31.24721603563472	-3148925.567788882
-29.799554565701555	-3831769.934504797
-28.35189309576839	2144021.145531294
-26.904231625835166	-3708773.0012472295
-25.456570155902	1876430.8866473278
-24.008908685968834	-570817.7244812323
-22.56124721603561	883394.9801309153
-21.113585746102444	-976022.5070673139
-19.665924276169278	-900920.0183470063
-18.218262806236055	-953707.0895269887
-16.77060133630289	-570446.4336410237
-15.322939866369722	97807.33680526642
-13.8752783964365	-201278.8150961254
-12.427616926503333	-157613.85668869014
-10.979955456570167	112050.13446362349
-9.532293986636944	-91451.43207736769
-8.084632516703778	-52340.87082679948
-6.636971046770611	-4630.69055480868
-5.189309576837388	-8509.63011934188
-3.741648106904222	4162.9378827554065
-2.2939866369710558	-229.22324907309454
-0.8463251670378327	-234.0903124521376
0.6013363028953336	735.1844250676884
2.0489977728285	3154.1531420787524
3.496659242761723	3349.841851110803
4.944320712694889	-11875.765884520593
6.391982182628055	-33147.19844081774
7.8396436525612785	71130.20416458629
9.287305122494445	61811.99937760792
10.734966592427611	342990.70231429377
12.182628062360834	-150167.70808040554
13.630289532294	-17553.337678458018
15.077951002227167	-15454.447517638706
16.52561247216039	-569557.2883887895
17.973273942093556	500740.2733151381
19.420935412026722	-941623.759949591
20.868596881959945	1122328.1439955914
22.31625835189311	2822451.931203912
23.763919821826278	3159843.959537342
25.2115812917595	-2287695.0442741415
26.659242761692667	929619.9477293906
28.106904231625833	-2780197.5308084865
29.554565701559056	-955859.7540622759
31.002227171492223	-244941.01642836188
32.44988864142539	6101801.962181194
33.89755011135861	1708364.2980933217
35.34521158129178	4444921.124291392
36.792873051224944	-3255765.0269851806
38.24053452115817	-3762503.8575376356
39.688195991091334	3496361.8746261294
41.1358574610245	9659813.489175059
42.58351893095772	3988476.5887352563
44.03118040089089	1.6004282301452111E7
45.478841870824056	-6268601.734585836
46.92650334075722	2477021.1448710044
48.374164810690445	-7378954.838538466
49.82182628062361	8045364.022453591
51.26948775055678	886826.8927008519
52.71714922049	-7832584.205000805
54.16481069042317	-3996169.6556489784
55.61247216035633	-1098259.009853487
57.060133630289556	4.13009754527578E7
58.50779510022272	-8487755.768225294
59.95545657015589	3220138.2873372035
61.40311804008911	-1.0280055386257656E7
62.85077951002228	-7014753.595090602
64.29844097995544	-3.150673453140468E7
65.74610244988867	5.872602662688733E7
67.19376391982183	1.7132389850706093E7
68.641425389755	-2.563101309737336E7
70.08908685968822	7.803170471938914E7
71.53674832962139	4.007517176183225E7
72.98440979955456	6927808.75639113
74.43207126948778	-2.4170954866754502E7
75.87973273942094	3.4226628861335896E7
77.32739420935411	-3.2195147462412287E7
78.77505567928733	1.7537688948596243E7
80.2227171492205	5.9406406705460966E7
81.67037861915367	6.170665852367766E7
83.11804008908689	2.620781188723256E7
84.56570155902006	-2.8065508910856634E7
86.01336302895322	1.116369199639537E8
87.46102449888645	1.3724744640896916E7
88.90868596881961	8.584107319254877E7
90.35634743875278	1.1841059396139283E7
91.804008908686	-3.279065414460031E7
93.25167037861917	-9.868426237289625E7
94.69933184855233	7.8534644579921E7
96.14699331848556	9.202650098772036E7
97.59465478841872	1.9738122118988574E8
99.04231625835189	1.7821403740141046E8
100.48997772828511	-1.2150777675732943E8
101.93763919821828	9.076267804706907E7
103.38530066815144	2.3513622508196744E8
104.83296213808467	-9.935878056969136E7
106.28062360801783	-1.1505315273742203E8
107.728285077951	5.594496655969224E7
109.17594654788422	-5.25555825163181E7
110.62360801781739	2.6443214334520575E8
112.07126948775056	2.584719483818035E8
113.51893095768378	3.038145960771767E8
114.96659242761694	-1.0475547323055609E8
116.41425389755011	-9.406585952183622E7
117.86191536748333	-2.061664409340526E8
119.3095768374165	2.0634026680389315E8
120.75723830734967	2.758039538175051E8
122.20489977728289	2.7861130463723683E8
123.65256124721606	1.2419055467380884E8
125.10022271714922	1.9397592175318003E8
126.54788418708245	1.2669164189706796E8
127.99554565701561	3.667323643925115E7
129.44320712694878	1.125455890056542E8
130.890868596882	2.1075663415406662E8
132.33853006681517	1.1215853051887539E8
133.78619153674833	5.1677303001939404E8
135.23385300668156	3.7237597225207305E8
136.68151447661472	1.3727135802294305E8
138.1291759465479	-1.372788915631006E8
139.5768374164811	1.5282424173119882E8
141.02449888641428	2.1830089493437818E8
142.47216035634744	-3.858374412271166E7
143.91982182628067	4.485589638156662E8
145.36748329621378	2.2867333156376737E8
146.815144766147	-1.4260102959758067E8
148.26280623608022	1.417824831978586E8
149.71046770601333	6.739391452744561E8
151.15812917594656	6.763300868769417E8
152.60579064587978	-2.4740077556180313E8
154.0534521158129	4.671446440797609E8
155.5011135857461	-1.684628787355884E8
156.94877505567933	-2.9982149292189E8
158.39643652561244	-2.866644976641638E8
159.84409799554567	2.8680766064747477E8
161.2917594654789	1.3383941849392444E8
162.739420935412	2.0944839438700527E8
164.18708240534522	-3.4506727321782917E8
165.63474387527845	3.8983992909336E8
167.08240534521155	5.319334292942548E8
168.53006681514478	-5.265594100750519E8
169.977728285078	2.814707443746894E8
171.4253897550111	1.2268297780080326E8
172.87305122494433	2.8838559609884244E8
174.32071269487756	3.564637174757341E8
175.76837416481067	-2.4547380783627987E8
177.2160356347439	-2.25525763636295E8
178.6636971046771	-4.9549233475428337E8
180.11135857461022	8.043147752589839E8
181.55902004454344	-6.645963172034676E8
183.00668151447667	-1.0148918919154441E8
184.45434298440978	-1.2937388229123974E8
185.902004454343	-4.7033473631881964E8
187.34966592427622	-2.387735320521773E8
188.79732739420933	1.4530709433541737E9
190.24498886414256	5.595144087718395E8
191.69265033407578	1.5727044350906386E9
193.1403118040089	5.796752408934174E8
194.5879732739421	1.0112712338494886E9
196.03563474387533	1.1677445835861938E9
197.48329621380844	-5.909188097403235E8
198.93095768374167	-8.365640921862016E8
200.3786191536749	4.620590088043747E8
201.826280623608	1.0439714877633336E9
203.27394209354122	9.463326229667349E8
204.72160356347445	-1.1711912969480124E9
206.16926503340756	-8.943932441520411E7
207.61692650334078	-7.762280912133472E8
209.064587973274	9.634398620269231E8
210.5122494432071	2.0592578768558567E9
211.95991091314033	-1.297197803032597E9
213.40757238307356	3.8357502203969187E8
214.85523385300667	1.640732984360182E9
216.3028953229399	-1.0938939687128346E9
217.7505567928731	-1.3652194056941519E9
219.19821826280622	-2.3524662989780903E8
220.64587973273944	2.0102549472614115E8
222.09354120267267	1.0261327731076276E9
223.54120267260578	1.8817746804421022E9
224.988864142539	1.6360751817699518E9
226.43652561247222	1.07996649331451E9
227.88418708240533	-1.1050348577012312E9
229.33184855233856	2.0942120617652502E9
230.77951002227178	-1.407078799155809E9
232.2271714922049	2.354423812320477E9
233.6748329621381	1.7279331770689802E9
235.12249443207133	-2.015907009028523E8
236.57015590200444	-4.4219781044439507E8
238.01781737193767	-1.4404805285739522E9
239.4654788418709	1.8904168670327091E9
240.913140311804	1.9727627034961786E9
242.36080178173722	1.1897217634854836E9
243.80846325167045	-1.729805195821767E8
245.25612472160356	3.21838510081689E9
246.70378619153678	-1.2518045025717204E9
248.15144766147	-4.474083144943867E8
249.5991091314031	1.0252367888708973E8
251.04677060133633	1.4593966065452409E9
252.49443207126956	1.8664782649522848E9
253.94209354120267	2.9593323726032376E9
255.3897550111359	2.556649802047303E9
256.8374164810691	2.780724266784559E9
258.2850779510022	-1.8083311482764897E9
259.73273942093545	-2.0908684224757433E9
261.18040089086867	-2.3038806689815845E9
262.6280623608018	2.9185298388607683E9
264.075723830735	3.055392555166918E9
265.5233853006682	-1.6842214159480953E9
266.97104677060133	3.5303826450574666E8
268.41870824053456	1.5874986222381258E9
269.8663697104678	1.5541483017643452E9
271.3140311804009	3.9340340066009808E9
272.7616926503341	-7.308798269884871E8
274.20935412026734	-2.284855207465667E9
275.65701559020044	-7.828093837776071E8
277.10467706013367	-1.1474894011224735E9
278.5523385300669	2.179693915991233E9
280.0	1.533316283397716E9
